OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterCond,BsmtQual,TotalBsmtSF,HeatingQC,FirstFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NMvt,MasVnrType_None,MasVnrType_Stone,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NFe,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
9,2006,2007,5.755742213586912,3,5,2121.0,5,7.660114319173928,7.660114319173928,2,5,2.1972245773362196,1,5,2007.0,3.0,732.0,12.936754021718041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1977,1977,5.703782474656201,3,4,1160.0,5,7.053585727193677,7.612336837167746,2,3,2.1972245773362196,1,3,1977.0,2.0,505.0,12.165255859329688,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7,1989,1989,5.831882477283517,3,4,807.0,4,7.069874128458572,7.592366128519796,2,4,2.0794415416798357,1,3,1989.0,2.0,575.0,12.339295865674435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,2006,2006,4.23410650459726,3,4,1262.0,4,7.141245122350491,7.141245122350491,2,4,1.791759469228055,0,0,2006.0,2.0,572.0,12.128116509451258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2007,2008,5.117993812416755,3,4,1314.0,5,7.181591944611865,7.181591944611865,2,4,1.9459101490553132,1,4,2008.0,2.0,626.0,12.242891437918386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2008,2009,4.290459441148391,3,4,1468.0,5,7.292337176173877,7.292337176173877,2,4,1.9459101490553132,1,4,2008.0,3.0,898.0,12.407383590534293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1992,1992,0.0,3,4,1575.0,4,7.362645270417825,7.362645270417825,2,4,1.791759469228055,0,0,1992.0,2.0,529.0,12.09626335986454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2006,2007,0.0,3,4,625.0,5,6.439350371100098,7.1316985104669115,2,4,1.791759469228055,0,0,2006.0,2.0,528.0,12.011886987792716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1962,1981,0.0,3,3,912.0,3,6.990256500493881,7.45876269238096,1,4,2.0794415416798357,1,4,1962.0,2.0,440.0,11.976665770490767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1967,1967,3.4657359027997265,4,3,882.0,3,6.803505257608338,6.803505257608338,1,3,1.791759469228055,0,0,1970.0,1.0,280.0,11.711784520403112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
6,1915,2003,0.0,3,3,698.0,5,6.54965074223381,7.242082359256962,1,3,2.0794415416798357,0,0,2003.0,1.0,384.0,11.941950837487406,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8,2006,2006,0.0,3,4,1079.0,5,6.984716320118266,7.560080465021827,2,4,2.1972245773362196,1,4,2006.0,2.0,685.0,12.359784657728284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1949,2008,0.0,3,3,768.0,4,7.046647277848756,7.448333860897476,1,3,2.1972245773362196,1,4,1949.0,1.0,281.0,11.782960235741939,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,1977,1994,3.5553480614894135,3,3,795.0,2,7.292337176173877,7.724888439323074,2,4,2.302585092994046,1,3,1977.0,2.0,539.0,12.367345048436391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1953,1953,5.476463551931511,3,3,1416.0,3,7.405495663199472,7.405495663199472,1,3,2.0794415416798357,2,4,1953.0,2.0,418.0,12.025755079404917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1984,1984,0.0,3,3,1003.0,3,6.911747300251674,6.911747300251674,1,3,1.9459101490553132,0,0,1984.0,2.0,588.0,11.86710429621008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1950,1950,0.0,3,3,910.0,3,6.814542897259958,7.351799869057777,1,3,1.9459101490553132,0,0,1950.0,1.0,282.0,11.931642378754141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7,1997,1998,7.3783837129967145,3,4,975.0,5,6.883462586413092,7.576097340623111,2,4,2.0794415416798357,1,3,1997.0,2.0,576.0,12.384223015005313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1968,1968,5.902633333401366,3,3,702.0,4,6.948897222313312,7.463936604468925,1,3,2.0794415416798357,1,4,1968.0,2.0,539.0,12.07254696717504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1950,2004,0.0,4,3,1092.0,5,7.050122520269059,7.050122520269059,1,4,1.9459101490553132,1,4,1950.0,1.0,300.0,11.973516181427835,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1953,1953,4.04305126783455,3,3,1165.0,3,7.198183577101943,7.198183577101943,1,3,1.791759469228055,2,4,1953.0,1.0,375.0,11.964007453736912,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8,1998,1999,0.0,3,4,1028.0,5,7.099201743553092,7.8050670442584895,2,4,2.302585092994046,1,3,1998.0,2.0,683.0,12.495007682693725,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2001,2002,5.017279836814924,3,4,1541.0,5,7.340835554123275,7.340835554123275,2,4,1.9459101490553132,1,3,2001.0,3.0,843.0,12.230770136157428,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1972,1972,0.0,3,3,894.0,3,6.796823718274855,6.796823718274855,1,3,1.791759469228055,0,0,1975.0,2.0,552.0,11.917730355182513,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7,1880,2002,0.0,3,3,1470.0,5,7.424165281042028,8.158802490694002,3,4,2.3978952727983707,1,5,2003.0,3.0,870.0,12.59473402514672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8,2004,2005,5.5093883366279774,3,4,2000.0,5,7.601402334583733,7.601402334583733,2,4,2.1972245773362196,0,0,2004.0,3.0,888.0,12.631016799175821,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1990,1991,5.5093883366279774,3,4,700.0,4,7.023758954738443,7.716015266642587,2,4,2.1972245773362196,1,3,1990.0,3.0,746.0,12.323860125621126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4,1940,1950,0.0,3,3,861.0,5,6.759255270663693,6.759255270663693,1,3,1.6094379124341003,0,0,1961.0,2.0,539.0,11.320565693461432,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9,2003,2004,0.0,3,5,1896.0,5,7.573017256052546,7.573017256052546,2,5,2.1972245773362196,3,5,2003.0,3.0,708.0,12.793862088206213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1993,1994,4.727387818712341,3,4,697.0,4,6.548219102762372,7.31455283232408,2,4,1.9459101490553132,1,3,1993.0,2.0,420.0,12.017336559562407,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1948,2002,0.0,4,3,972.0,5,6.880384082186005,6.880384082186005,1,3,1.791759469228055,1,4,1948.0,1.0,240.0,11.790564777297387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1939,1950,0.0,3,4,793.0,3,6.677083461247136,7.020190708311925,1,3,1.791759469228055,1,4,1939.0,2.0,410.0,11.694421681264394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
7,1965,1965,0.0,3,4,2136.0,3,7.619233416226805,7.619233416226805,2,3,2.1972245773362196,2,4,1965.0,2.0,513.0,12.834683971615659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7,1925,1990,0.0,3,3,728.0,5,6.725033642166843,7.403670290012373,1,5,1.9459101490553132,1,4,1925.0,2.0,546.0,12.08954444723597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
7,2004,2005,0.0,3,4,716.0,5,6.57507584059962,7.267525427828172,2,4,1.9459101490553132,1,4,2004.0,2.0,432.0,12.146858590895919,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1980,1980,5.631211781821365,3,4,845.0,3,7.050989447068045,7.763871287820222,2,5,2.3978952727983707,1,3,1983.0,2.0,484.0,12.468440756144114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8,2006,2006,0.0,3,4,1088.0,5,6.9930151229329605,7.580699752224563,2,4,2.1972245773362196,1,4,2006.0,3.0,1025.0,12.506180941677357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1993,1993,5.54907608489522,3,4,1347.0,5,7.224753405767971,7.881182202227102,2,4,2.302585092994046,1,3,1993.0,3.0,656.0,12.468440756144114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1980,1980,5.420534999272286,3,4,1372.0,3,7.29505641646263,7.29505641646263,2,3,1.9459101490553132,2,3,1980.0,2.0,588.0,12.141539457711714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9,2006,2006,5.916202062607435,3,5,1249.0,5,7.1308988302963465,7.862112211662748,3,4,2.302585092994046,0,0,2006.0,3.0,840.0,12.74444728628135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8,2004,2004,5.963579343618446,3,5,1136.0,5,7.036148493750536,7.81156848934518,2,4,2.3978952727983707,1,4,2004.0,3.0,872.0,12.777055016970678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1986,1987,5.153291594497779,3,3,1502.0,5,7.348587530927593,7.912423121473705,2,4,2.1972245773362196,1,3,1987.0,2.0,576.0,12.614868865984631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3,1955,2005,0.0,4,3,1162.0,5,7.059617628291383,7.059617628291383,1,3,1.9459101490553132,0,0,1955.0,1.0,220.0,11.745433036677353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7,1967,2007,5.707110264748875,4,4,710.0,5,7.549082710812286,7.999342952713282,2,4,2.4849066497880004,1,4,1961.0,2.0,564.0,12.396697137361691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1941,1950,0.0,3,3,720.0,1,6.6895992691789665,6.6895992691789665,1,3,1.791759469228055,0,0,1941.0,2.0,360.0,11.373674891823535,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8,1993,1993,0.0,3,4,1719.0,5,7.450079569807499,7.450079569807499,1,4,1.9459101490553132,2,4,1993.0,2.0,473.0,12.688501881189456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1960,1960,5.170483995038151,3,3,1383.0,3,7.232733136177615,7.232733136177615,1,3,2.0794415416798357,0,0,1960.0,1.0,292.0,11.886218559372042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1916,1994,0.0,3,3,844.0,4,7.27655640271871,7.666221925662725,2,4,2.3978952727983707,0,0,1930.0,2.0,441.0,12.276069679344003,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
5,1920,1950,0.0,3,3,596.0,3,6.391917113392602,7.084226422097916,1,3,1.9459101490553132,0,0,1920.0,1.0,189.0,11.264476926102367,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,1964,1964,4.442651256490317,3,3,1728.0,3,7.455298485683291,7.455298485683291,2,3,2.3978952727983707,0,0,2002.0,1.0,352.0,11.686887175419702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5,1958,1992,0.0,3,3,1056.0,2,6.963189985870238,6.963189985870238,1,3,1.9459101490553132,0,0,1958.0,1.0,308.0,11.842236406331555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8,2003,2004,5.6937321388027,3,4,3206.0,5,7.396335293800808,7.396335293800808,2,4,2.0794415416798357,1,4,2003.0,3.0,880.0,12.556733038263905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2004,2004,4.990432586778736,3,4,1358.0,5,7.214504414151143,7.214504414151143,2,4,1.9459101490553132,1,4,2004.0,2.0,484.0,12.240478903153711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,1998,1998,0.0,3,4,943.0,4,6.8501261661455,7.40184157874383,2,3,2.0794415416798357,2,3,1998.0,2.0,472.0,12.165255859329688,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1965,1965,0.0,3,3,1499.0,5,7.3901814282264295,7.488293515159428,2,3,2.0794415416798357,2,4,1965.0,2.0,529.0,12.34126328584159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
9,2005,2006,5.303304908059076,3,5,1922.0,5,7.56164174558878,7.56164174558878,2,4,2.1972245773362196,1,4,2005.0,3.0,676.0,12.841132451487937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,2002,2003,4.736198448394496,3,4,1536.0,5,7.337587743538596,7.337587743538596,2,4,2.0794415416798357,0,0,2002.0,2.0,532.0,12.273735966890268,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,1984,1998,0.0,3,4,1208.0,5,7.3914152346753585,7.3914152346753585,2,4,2.1972245773362196,0,0,1984.0,2.0,440.0,12.218500103788143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1958,1998,5.176149732573829,3,3,1215.0,3,7.103322062526113,7.103322062526113,1,3,1.9459101490553132,0,0,1958.0,1.0,297.0,11.951186847493476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8,2002,2002,0.0,3,4,967.0,5,6.901737206656574,7.554334823725748,2,4,2.302585092994046,0,0,2002.0,2.0,431.0,12.220473454337986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4,1950,1950,0.0,2,3,721.0,4,6.7357800142423265,6.7357800142423265,1,3,1.6094379124341003,0,0,1950.0,1.0,294.0,11.314486721293981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3,1949,1950,5.831882477283517,3,0,0.0,2,6.947937068614969,6.947937068614969,2,3,1.9459101490553132,0,0,1949.0,2.0,400.0,11.37940550085183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
9,2005,2005,6.424869023905388,3,5,1684.0,5,7.429520842786462,7.429520842786462,2,5,1.9459101490553132,1,5,2005.0,2.0,564.0,12.491255347155265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,1976,1976,0.0,3,4,536.0,3,6.285998094508865,7.014814351275545,1,3,1.6094379124341003,0,0,1976.0,1.0,336.0,11.350418300109132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6,1939,1950,0.0,3,3,972.0,4,6.880384082186005,7.363913501405819,1,2,1.9459101490553132,1,4,1939.0,1.0,312.0,11.850832386224807,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
